planning_area,subzone,poi_dimension,review_count,avg_review_rating,noise_positive_mentions,noise_negative_mentions,crowding_positive_mentions,crowding_negative_mentions,cleanliness_positive_mentions,cleanliness_negative_mentions,safety_positive_mentions,safety_negative_mentions,convenience_positive_mentions,convenience_negative_mentions,price_positive_mentions,price_negative_mentions,representative_reviews,noise_net_mentions,crowding_net_mentions,cleanliness_net_mentions,safety_net_mentions,convenience_net_mentions,price_net_mentions
Paya Lebar,Plab,shopping,10,4.3,0,0,0,2,1,0,0,0,6,0,0,1,"Refurbished recently. Some nice deco outside but not much has changed. The net playground is still there, which is a good thing and a unique attraction to this mall. || 🟠 City Square Mall 180 Kitchener Road Singapore 208539 🟣 Location = 🟣 the mall is located at the junction of Serangoon Road and Kitchener Road. 🟣 It is directly connected to the Fa... || If you are around Little India area, City Square Mall is actually a pretty nice place to chill and makan. It's just a short walk from Mustafa Centre and the mall has a good mix of ...",0,-2,1,0,6,-1
Paya Lebar,Plab,recreation,10,4.1,0,0,0,1,0,0,0,0,2,0,1,0,"Great pool with indoor and outdoor options. You could even swim when there is lightning alert. Indoor pool is cool and water is not salty. Toilet is a little run down but it’s ok. || A nice beautiful place ... There is a library... Foods ... Places to sit n relax ... Movie screen to watch movies... 😉 Bedok polyclinic...there is a library inside bedok hub...ther... || This is a large swimming complex and great for kids on the 5th floor. There are 3 pools. One for small kiddies, one intermediate and one advanced. Pool is not heated but good for w...",0,-1,0,0,2,1
Paya Lebar,Plab,nature,10,4.7,7,0,3,5,3,0,0,0,2,0,0,0,"Beautiful park in the middle of housing estate in Sengkang. Opened area with plenty of space for outdoor activities and picnics. There is a Tenderbest restaurant nearby. Clean and ... || Love this park. Scenic. Bridges. Ponds. Chickens. Parrots. After a jog/walk, hop in to Tenderbest for a cuppa. Bliss. || Big open space. Terrapins roam free (don't feel, I guess and be careful of where you step). Also monitor lizards. Peaceful, air is so clean and fresh. Love the views and the vibes....",7,-2,3,0,2,0
Pioneer,Benoi Sector,education,58,4.5,11,3,2,1,5,0,5,0,6,0,1,0,"Small Wonder Pioneer has truly exceeded my expectations. The principal and teachers are genuinely the best! They’re caring, attentive and very dedicated to the children’s growth an... || I am truly impressed with the care and learning environment at Small Wonder Pioneer. The teachers are incredibly warm, attentive and nurturing, which helps my child feel safe and s... || I am truly beyond grateful for everything Small Wonder Pioneer Preschool has done for my family. Both my daughters, one in K2 and one in N1, have blossomed so beautifully under the...",8,1,5,5,6,1
Pioneer,Benoi Sector,transport,23,3.739,1,0,0,3,3,0,0,1,9,0,1,0,"Pioneer MRT Station (EW28) is an elevated station on the East-West Line (EWL). It is a key transport node for residents of Jurong West and a vital gateway for students and staff of... || 🚇 When you exit Pioneer MRT, you'll see a 7-Eleven right away. There's also a POSB ATM nearby. 🍜 There are various food shops around. Go downstairs and you'll find Kimly Coffeeshop... || I took mrt to work from pioneer stn. Recently they changed the direction of escalators. I believe it is to clear crowd. Not good. Please change it back asap. I have knees issue. Av...",1,-3,3,-1,9,1
Pioneer,Benoi Sector,food,22,4.0,0,0,4,1,2,0,0,0,3,0,8,1,"The Chicken rice here is simply delicious, They will add either fried wanton or Soup wanton for you depending on what you have ordered. White chicken was tender and SiewBak was cri... || OMG the Muslim food is ex -SGD7 || Nasi Padang - Malay Delights not bad, very fragrant.",0,3,2,0,3,7
Pioneer,Benoi Sector,shopping,38,3.632,0,0,2,1,4,0,0,0,3,0,3,2,"A very old-school mall with an open-air concept, literally filled with small shopfronts facing the front only. The building is three stories high, but the elevator on the third flo... || I’m writing this to warn everyone about a frustrating experience I just had at this shop located at pioneer mall. Please be careful before you buy anything here! The promoter at th... || Other than a well stocked Giant Supermarket on L3 and 4, this mall offers nothing else. It has a McD on the Ground Floor and Anytime Fitness on L3. Guess it fulfills the needs of J...",0,1,4,0,3,1
Pioneer,Benoi Sector,recreation,60,4.25,4,3,3,4,13,1,3,1,4,0,4,0,"I’ve been training at BFT Pioneer for almost four months now, and I’m truly grateful to have been introduced to their program. Both my wife and I genuinely enjoy and look forward t... || BFT Pioneer has been such an important part of my fitness journey. The coaches are incredibly encouraging and supportive, and they genuinely care about your progress. Whenever I ha... || This is the place where you are greeted by the friendly coaches before the start of each workout and like-minded gym friends cheering you on. A myriad of 50-minute programs ranging...",1,-1,12,2,4,4
Pioneer,Benoi Sector,nature,46,4.565,21,0,1,2,2,0,2,0,6,1,0,0,"This particular Park Connector rans along Sungei Pandan Kechil section of West Coast Road to West Coast Highway. It's a short 450 metre paved path. Despite its short length, it's h... || A very pretty park connector that’s perfect for running and cycling, linking West Coast Park with Clementi Woods Park. I often see people jogging here, and with the new HDB and eld... || ​The park's main activities are conveniently clustered around McDonald's, which serves as a great central spot for dining, socializing, and recreation. Aside from active play, it i...",21,-1,2,2,5,0
Pioneer,Gul Basin,education,40,4.475,2,0,2,2,5,0,3,0,2,1,1,0,"We’ve been so happy with our girls’ experience at LFP West Coast! The teachers put a lot of thought and effort into creating engaging programmes that the children truly enjoy. Ever... || Both my boys are enrolled in LFP@West Coast. Teachers are friendly and dedicated in their roles, many times going over and above. Kids enjoy school alot. Curriculum is good and my ... || We are so grateful to have found this childcare centre! All my 4 kids are with this preschool! The teachers are incredibly caring, patient and professional — they treat every child...",2,0,5,3,1,1
Pioneer,Gul Basin,transport,12,3.833,1,0,0,1,1,1,1,1,2,0,0,0,"No shops, and wait so long || This mrt is located nearby tuas area.gul circle is mentioned as green line in mrt map.i am went there so many times.thank you || Clean MRT. Quiet on weekends. Little crowded during peak hour on weekdays.",1,-1,0,0,2,0
Pioneer,Gul Basin,food,35,4.086,2,0,0,4,1,0,1,1,0,0,4,4,"Tong luck cai fan Damn expensive. This is tuas industrial area.. More ex than heartland coffeeshop. One veg one meat one egg =$5. 10 || I visited this Indian food stall this morning and ordered a dosa. I wanted to try both the sambar and chutney, so I asked for an extra small bowl to keep them separate. The vendor ... || Yummy delicious vegetarian food found here...can't go wrong even for non-veg eater.",2,-4,1,0,0,0
Pioneer,Gul Basin,shopping,25,3.64,1,0,3,3,3,0,1,1,8,0,3,0,"Jurong Point has really evolved into one of the largest and most comprehensive suburban malls in Singapore over the years. The mall keeps expanding and now offers an impressive var... || Jurong Point is one of the more convenient suburban malls in Singapore with a huge variety of shops, supermarkets, restaurants and daily necessities all under one roof. The mall is... || As one of Singapore’s largest suburban malls, Jurong Point serves as a massive retail and lifestyle hub for the West. It’s famous for its immersive themed precincts and endless foo...",1,0,3,0,8,3
Pioneer,Gul Basin,recreation,30,4.267,1,0,2,1,6,0,1,0,6,0,0,1,"Amazing staff here, they helped with all my queries and application to the gym! Equipments are new and great. Would highly recommend this gym for your next workout! || The newly opened gym at Parc Point in Tengah. The facility looks modern and well equipped, with a good range of cardio machines, strength equipment, and free weights. The space is ... || 4 squat racks, nice vibe, helpful, friendly and attentive staff!",1,1,6,1,6,-1
Pioneer,Gul Basin,nature,35,4.771,20,0,1,0,9,0,2,0,10,0,0,0,"A lovely small rainforest park tucked away in the west that feels surprisingly immersive despite its compact size. The walking trails are well-paved and shaded by tall trees, makin... || It was my first and hope it's not the last visit to this place. I really want to go there again. Really liked the place and enjoyed walking around this place. This would definitely... || Didn't realise there was a quarry in the park, took a long walk in nature and found many wonderful things! Was caught by a sudden downpour, appreciated the thick trees around the a...",20,1,9,2,10,0
Pioneer,Gul Circle,education,15,4.533,0,0,1,0,1,0,2,0,0,0,0,0,"Our child transferred from China to K2 at Raffles Kidz Pres. Thanks to all teachers’ patient care, especially Chinese teacher Wen, he adapted fast and enjoys school life now. We ar... || Our son has been in school for 1.5yrs since he was 18mo. During transition from PN to Nursery was when we were given feedback on his development, and at which point we considered c... || The teachers are always so welcoming during drop-off and pick-up which gives parents great peace of mind. We transferred our son here and it has definitely been the right choice. T...",0,1,1,2,0,0
Pioneer,Gul Circle,transport,1,5.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
Pioneer,Gul Circle,food,6,4.167,2,0,0,0,0,0,0,0,0,0,1,0,"Donkey, Aerin, and I visited Kokoro Izakaya based on a TikTok recommendation praising its vibrant atmosphere and quality food. The restaurant has warm, cosy decor with a dedicated ... || The food was delicious and nicely presented. I really enjoyed the ambience of the restaurant, it felt cosy and welcoming. I was pleasantly surprised to find that there was live mus... || Delicious meal, we ordered wagyu don and Ramen. Service was top notch, they attend to us immediately when needed. Their refillable tea was delicious. They have live band every Thur...",2,0,0,0,0,1
Pioneer,Gul Circle,shopping,20,4.2,0,0,0,2,2,0,1,0,2,0,0,0,JTC Space @ Gul A good location for training and factory. There are ample space and parking lots. Last update Jan2019 || 30 mins grace period parking for heavy vehicles 15 mins grace period parking for light vehicles || No coffee shop nearby only cold drinks vending machine,0,-2,2,1,2,0
Pioneer,Gul Circle,recreation,10,3.8,1,0,0,2,1,1,0,0,1,0,0,0,Poster for free dinner for senior citzon was put on life on sunday 30 nov 25. On 10.30am 1 dec 25. The staff said sold out. Like that mihht not put up the poster. || Excellent location for neighbourhood hartland community club near Jurong East Swimming Complex Water Park Chinese Garden with plenty of greenery natural river Jurong Lake connectio... || Very calm place ...no sports activities allowed. Good place to spend some solitude time. McD is there if you are hungry. Weekend just nice to be here..,1,-2,0,0,1,0
Pioneer,Gul Circle,nature,13,3.385,6,0,0,0,0,0,0,0,1,0,0,0,"I had a very unpleasant experience with the person in charge of the X-ray service on 03/02/2026 3.30pm. His attitude was rude and impatient, and he lacked basic politeness. Even si... || Small clinic where by only handle minor diagnosis, Can’t settled an open cut injuries yet need to go A&E Dept. Front desk Service is fast but the medic staff is not well organised ... || the service quite good but need to improve on the blood test process, is take too long for medical checkup, the only cons here other than that all good",6,0,0,0,1,0
